ALGMN,Gender,Diploma,SSC
46390,Male,67.94,52.18
46391,Male,67.94,52
46392,Male,67.94,51
46393,Male,67.94,49.73
46394,Female,67.94,46
46395,Male,67.92,54.5
46396,Male,67.92,51.6
46397,Male,67.9,76.4
46398,Female,67.9,73.45
46399,Male,67.89,88.55
46400,Male,67.89,80.6
46401,Male,67.89,78.55
46402,Female,67.89,76.8
46403,Male,67.89,75.64
46404,Male,67.89,70.62
46405,Female,67.89,67.8
46406,Male,67.89,65.45
46407,Male,67.89,63.38
46408,Male,67.89,61.09
46409,Male,67.89,42.13
46410,Female,67.88,94.36
46411,Male,67.88,94.18
46412,Female,67.88,93.09
46413,Male,67.88,91.09
46414,Male,67.88,91.09
46415,Male,67.88,90
46416,Male,67.88,87.45
46417,Male,67.88,87.4
46418,Male,67.88,87.09
46419,Male,67.88,86.4
46420,Male,67.88,86.36
46421,Male,67.88,86.18
46422,Male,67.88,85.64
46423,Female,67.88,85.6
46424,Male,67.88,85.6
46425,Female,67.88,85.45
46426,Male,67.88,85.27
46427,Male,67.88,85.09
46428,Female,67.88,84.91
46429,Male,67.88,84.73
46430,Male,67.88,84
46431,Male,67.88,83.45
46432,Male,67.88,83.4
46433,Female,67.88,83.09
46434,Male,67.88,83.09
46435,Male,67.88,82.73
46436,Male,67.88,82.73
46437,Male,67.88,82.6
46438,Male,67.88,82
46439,Male,67.88,81.82
46440,Male,67.88,81.4
46441,Male,67.88,81.4
46442,Male,67.88,81.2
46443,Male,67.88,80.73
46444,Male,67.88,80.2
46445,Female,67.88,80.2
46446,Male,67.88,80.2
46447,Male,67.88,80
46448,Male,67.88,80
46449,Female,67.88,79.64
46450,Female,67.88,79.6
46451,Male,67.88,79.45
46452,Male,67.88,79.4
46453,Male,67.88,79.27
46454,Female,67.88,79.2
46455,Female,67.88,79.2
46456,Male,67.88,79.2
46457,Male,67.88,79.09
46458,Male,67.88,78.8
46459,Female,67.88,78.73
46460,Male,67.88,78.6
46461,Male,67.88,78.18
46462,Male,67.88,78.18
46463,Female,67.88,78
46464,Male,67.88,77.82
46465,Male,67.88,77.82
46466,Female,67.88,77.64
46467,Female,67.88,77.64
46468,Female,67.88,77.6
46469,Female,67.88,77.6
46470,Male,67.88,77.4
46471,Male,67.88,77.09
46472,Male,67.88,77.09
46473,Male,67.88,76.91
46474,Male,67.88,76.8
46475,Male,67.88,76.73
46476,Male,67.88,76.55
46477,Female,67.88,76.55
46478,Male,67.88,76.4
46479,Male,67.88,76.18
46480,Male,67.88,76
46481,Male,67.88,75.8
46482,Male,67.88,75.6
46483,Male,67.88,75.6
46484,Male,67.88,75.4
46485,Male,67.88,75.4
46486,Male,67.88,75
46487,Male,67.88,75
46488,Female,67.88,74.91
46489,Male,67.88,74.8
46490,Male,67.88,74.6
46491,Male,67.88,74.55
46492,Male,67.88,74.46
46493,Female,67.88,74.36
46494,Male,67.88,74.18
46495,Female,67.88,74.18
46496,Female,67.88,74
46497,Male,67.88,73.64
46498,Male,67.88,73.6
46499,Female,67.88,73.6
46500,Male,67.88,73.54
46501,Male,67.88,73.45
46502,Male,67.88,73.27
46503,Female,67.88,73.27
46504,Male,67.88,73.2
46505,Female,67.88,73
46506,Female,67.88,73
46507,Male,67.88,72.91
46508,Female,67.88,72.73
46509,Male,67.88,72.6
46510,Male,67.88,72.55
46511,Male,67.88,72.4
46512,Female,67.88,72.2
46513,Male,67.88,72.18
46514,Male,67.88,72.18
46515,Male,67.88,72.18
46516,Female,67.88,72.18
46517,Male,67.88,72
46518,Male,67.88,72
46519,Female,67.88,72
46520,Female,67.88,71.8
46521,Male,67.88,71.8
46522,Female,67.88,71.8
46523,Female,67.88,71.64
46524,Male,67.88,71.6
46525,Male,67.88,71.4
46526,Male,67.88,71.23
46527,Male,67.88,71.09
46528,Male,67.88,71
46529,Male,67.88,70.91
46530,Male,67.88,70.91
46531,Male,67.88,70.8
46532,Male,67.88,70.8
46533,Male,67.88,70.73
46534,Male,67.88,70.55
46535,Female,67.88,70.55
46536,Male,67.88,70.5
46537,Male,67.88,70.4
46538,Male,67.88,70.36
46539,Male,67.88,70.18
46540,Female,67.88,69.82
46541,Female,67.88,69.27
46542,Female,67.88,68.91
46543,Male,67.88,68.91
46544,Male,67.88,68.77
46545,Female,67.88,68.73
46546,Male,67.88,68.6
46547,Male,67.88,68.4
46548,Male,67.88,68.36
46549,Female,67.88,68.36
46550,Male,67.88,68.18
46551,Female,67.88,68
46552,Female,67.88,67.6
46553,Male,67.88,67.4
46554,Female,67.88,67.4
46555,Male,67.88,67.27
46556,Female,67.88,67.09
46557,Female,67.88,67
46558,Female,67.88,66.92
46559,Male,67.88,66.91
46560,Male,67.88,66.91
46561,Male,67.88,66.91
46562,Male,67.88,66.8
46563,Male,67.88,66.4
46564,Female,67.88,66.33
46565,Male,67.88,66
46566,Male,67.88,65.8
46567,Female,67.88,65.64
46568,Male,67.88,65.6
46569,Male,67.88,65.6
46570,Male,67.88,65.4
46571,Male,67.88,65.4
46572,Male,67.88,65
46573,Female,67.88,64.6
46574,Male,67.88,64.55
46575,Male,67.88,64.2
46576,Female,67.88,64.2
46577,Male,67.88,64
46578,Male,67.88,63.8
46579,Male,67.88,63.8
46580,Male,67.88,63.64
46581,Male,67.88,63.6
46582,Male,67.88,63.6
46583,Male,67.88,63.4
46584,Female,67.88,62.6
46585,Female,67.88,62.2
46586,Male,67.88,62.2
46587,Female,67.88,60.73
46588,Male,67.88,60.4
46589,Female,67.88,60.4
46590,Male,67.88,60.18
46591,Male,67.88,60
46592,Female,67.88,59.27
46593,Male,67.88,58.55
46594,Male,67.88,58.4
46595,Male,67.88,57.2
46596,Male,67.88,56.6
46597,Male,67.88,56.6
46598,Male,67.88,55.4
46599,Male,67.88,55.27
46600,Male,67.88,52.6
46601,Male,67.88,52.18
46602,Male,67.88,46
46603,Male,67.88,43.64
46604,Female,67.87,91.09
46605,Male,67.87,82.36
46606,Female,67.87,77.64
46607,Male,67.86,94.36
46608,Male,67.84,86
46609,Male,67.83,84.2
46610,Female,67.83,80.15
46611,Male,67.83,78.92
46612,Male,67.83,77.54
46613,Male,67.83,75.8
46614,Male,67.83,74.18
46615,Male,67.83,71.07
46616,Male,67.83,69.6
46617,Female,67.83,64.2
46618,Female,67.83,58.2
46619,Male,67.82,88.6
46620,Female,67.82,88.2
46621,Male,67.82,88
46622,Male,67.82,87.09
46623,Female,67.82,86.73
46624,Female,67.82,86.4
46625,Male,67.82,86.36
46626,Female,67.82,86.36
46627,Male,67.82,86
46628,Male,67.82,85.45
46629,Male,67.82,85.45
46630,Male,67.82,85.4
46631,Male,67.82,84.8
46632,Male,67.82,84.18
46633,Male,67.82,83.8
46634,Male,67.82,83.64
46635,Male,67.82,82.73
46636,Female,67.82,82.2
46637,Male,67.82,82.18
46638,Male,67.82,82
46639,Male,67.82,82
46640,Female,67.82,82
46641,Female,67.82,81.82
46642,Male,67.82,81.09
46643,Female,67.82,80.91
46644,Male,67.82,80.4
46645,Female,67.82,80.4
46646,Male,67.82,80.4
46647,Male,67.82,80.2
46648,Male,67.82,80.2
46649,Male,67.82,80.2
46650,Male,67.82,80.18
46651,Female,67.82,80
46652,Male,67.82,79.82
46653,Male,67.82,79.82
46654,Male,67.82,79.8
46655,Male,67.82,79.64
46656,Male,67.82,79.6
46657,Male,67.82,78.91
46658,Female,67.82,78.8
46659,Male,67.82,78.55
46660,Male,67.82,78.4
46661,Male,67.82,78.36
46662,Male,67.82,78.2
46663,Male,67.82,78.18
46664,Female,67.82,78
46665,Male,67.82,77.8
46666,Female,67.82,77.64
46667,Male,67.82,77.64
46668,Female,67.82,77.6
46669,Male,67.82,77.45
46670,Male,67.82,77.4
46671,Male,67.82,77.27
46672,Male,67.82,77.2
46673,Male,67.82,77.09
46674,Male,67.82,76.8
46675,Female,67.82,76.73
46676,Female,67.82,76.6
46677,Female,67.82,76.4
46678,Male,67.82,76.36
46679,Male,67.82,76
46680,Male,67.82,75.45
46681,Male,67.82,75.4
46682,Male,67.82,75.4
46683,Female,67.82,75.2
46684,Male,67.82,75.09
46685,Male,67.82,75.09
46686,Male,67.82,74.91
46687,Male,67.82,74.8
46688,Male,67.82,74.73
46689,Male,67.82,74.6
46690,Male,67.82,74.2
46691,Female,67.82,74.2
46692,Male,67.82,74
46693,Male,67.82,73.82
46694,Male,67.82,73.82
46695,Female,67.82,73.64
46696,Male,67.82,73.27
46697,Male,67.82,73.2
46698,Female,67.82,73.2
46699,Female,67.82,73.09
46700,Female,67.82,72.55
46701,Male,67.82,72
46702,Male,67.82,71.82
46703,Female,67.82,71.8
46704,Male,67.82,71.8
46705,Male,67.82,71.45
46706,Male,67.82,71.2
46707,Female,67.82,71.2
46708,Male,67.82,71.2
46709,Male,67.82,70.8
46710,Male,67.82,70.6
46711,Male,67.82,70.55
46712,Male,67.82,70.18
46713,Male,67.82,69.82
46714,Male,67.82,69.6
46715,Male,67.82,69.45
46716,Female,67.82,69.45
46717,Male,67.82,69.27
46718,Female,67.82,69.27
46719,Female,67.82,69
46720,Female,67.82,69
46721,Female,67.82,68.73
46722,Male,67.82,68.4
46723,Female,67.82,68.4
46724,Male,67.82,68.2
46725,Male,67.82,67.85
46726,Male,67.82,67.82
46727,Female,67.82,67.6
46728,Female,67.82,67.6
46729,Male,67.82,67.38
46730,Male,67.82,67.09
46731,Male,67.82,67.09
46732,Male,67.82,66.55
46733,Male,67.82,66.55
46734,Female,67.82,66.36
46735,Male,67.82,65.8
46736,Male,67.82,65.8
46737,Male,67.82,65.69
46738,Male,67.82,65.64
46739,Male,67.82,65.64
46740,Male,67.82,65.09
46741,Male,67.82,64.55
46742,Male,67.82,63.82
46743,Male,67.82,63.69
46744,Male,67.82,63.64
46745,Female,67.82,63.27
46746,Male,67.82,62.91
46747,Male,67.82,62.4
46748,Female,67.82,62.4
46749,Male,67.82,62.2
46750,Male,67.82,62.18
46751,Male,67.82,62
46752,Female,67.82,61.8
46753,Male,67.82,61.27
46754,Male,67.82,61.27
46755,Male,67.82,61.23
46756,Male,67.82,60.6
46757,Male,67.82,60
46758,Male,67.82,60
46759,Male,67.82,60
46760,Female,67.82,60
46761,Male,67.82,60
46762,Male,67.82,58.2
46763,Female,67.82,57.6
46764,Female,67.82,56.91
46765,Male,67.82,56.91
46766,Female,67.82,56.55
46767,Male,67.82,55.38
46768,Male,67.82,55.08
46769,Male,67.82,54
46770,Male,67.82,52.2
46771,Male,67.82,49.8
46772,Female,67.81,92.18
46773,Male,67.81,90
46774,Female,67.81,86.4
46775,Female,67.81,85.82
46776,Female,67.81,85.27
46777,Female,67.81,83.6
46778,Female,67.81,82.36
46779,Female,67.81,81.4
46780,Female,67.81,79.4
46781,Female,67.81,78.2
46782,Female,67.81,75.64
46783,Female,67.81,74.18
46784,Female,67.81,73.6
46785,Male,67.81,70.93
46786,Male,67.81,70.73
46787,Female,67.81,68.91
46788,Female,67.81,67.09
46789,Female,67.81,66.4
46790,Female,67.81,65.6
46791,Male,67.81,64.8
46792,Male,67.81,64.73
46793,Female,67.81,64.4
46794,Male,67.81,64.18
46795,Female,67.81,60
46796,Female,67.81,60
46797,Female,67.81,53.45
46798,Male,67.81,49.54
46799,Male,67.8,87.64
46800,Male,67.8,87.09
46801,Male,67.8,65.27
46802,Male,67.79,92.73
46803,Male,67.79,76.27
46804,Male,67.78,82.8
46805,Male,67.78,71.27
46806,Male,67.78,65
46807,Male,67.77,64.31
46808,Male,67.77,61
46809,Male,67.76,88
46810,Male,67.76,87.6
46811,Male,67.76,87.27
46812,Female,67.76,86.18
46813,Male,67.76,85.64
46814,Male,67.76,84.4
46815,Male,67.76,84.36
46816,Female,67.76,84.18
46817,Male,67.76,84
46818,Male,67.76,83.45
46819,Male,67.76,82.73
46820,Male,67.76,82.55
46821,Male,67.76,81.8
46822,Male,67.76,81.8
46823,Female,67.76,81.6
46824,Male,67.76,81.4
46825,Male,67.76,81.09
46826,Male,67.76,80.91
46827,Male,67.76,80.36
46828,Male,67.76,80.2
46829,Male,67.76,80.18
46830,Female,67.76,80.18
46831,Male,67.76,80
46832,Male,67.76,79.6
46833,Male,67.76,79.45
46834,Female,67.76,79.2
46835,Male,67.76,78.91
46836,Male,67.76,78.91
46837,Male,67.76,78.73
46838,Male,67.76,78.4
46839,Male,67.76,78.2
46840,Female,67.76,78.18
46841,Male,67.76,78.18
46842,Female,67.76,77.64
46843,Male,67.76,77.6
46844,Male,67.76,77.4
46845,Male,67.76,77.27
46846,Male,67.76,77.2
46847,Male,67.76,77.09
46848,Female,67.76,77
46849,Female,67.76,76.91
46850,Male,67.76,76.73
46851,Male,67.76,76.55
46852,Male,67.76,76.55
46853,Male,67.76,76.55
46854,Male,67.76,76.36
46855,Female,67.76,76.36
46856,Male,67.76,76.2
46857,Female,67.76,75.82
46858,Male,67.76,75.82
46859,Male,67.76,75.82
46860,Female,67.76,75.8
46861,Male,67.76,75.4
46862,Male,67.76,75.2
46863,Male,67.76,74.91
46864,Male,67.76,74.4
46865,Male,67.76,74.36
46866,Female,67.76,74.18
46867,Male,67.76,74
46868,Male,67.76,74
46869,Male,67.76,73.6
46870,Male,67.76,73.6
46871,Female,67.76,73.6
46872,Male,67.76,73.45
46873,Male,67.76,73.45
46874,Male,67.76,73.2
46875,Male,67.76,73.09
46876,Male,67.76,72.91
46877,Male,67.76,72.8
46878,Male,67.76,72.6
46879,Male,67.76,72.2
46880,Male,67.76,72.2
46881,Female,67.76,72.18
46882,Male,67.76,72
46883,Female,67.76,72
46884,Male,67.76,72
46885,Male,67.76,72
46886,Male,67.76,71.82
46887,Male,67.76,71.64
46888,Female,67.76,71.27
46889,Female,67.76,71.09
46890,Female,67.76,71.09
46891,Female,67.76,71.09
46892,Female,67.76,70.8
46893,Male,67.76,70.6
46894,Male,67.76,70.36
46895,Male,67.76,70.2
46896,Female,67.76,70.2
46897,Male,67.76,70.2
46898,Female,67.76,70
46899,Female,67.76,70
46900,Male,67.76,70
46901,Female,67.76,69.82
46902,Male,67.76,69.82
46903,Male,67.76,69.6
46904,Male,67.76,69.4
46905,Female,67.76,69.09
46906,Male,67.76,69
46907,Female,67.76,68.91
46908,Male,67.76,68.8
46909,Male,67.76,68.73
46910,Male,67.76,68.73
46911,Male,67.76,68.55
46912,Male,67.76,68.55
46913,Female,67.76,68.4
46914,Male,67.76,68
46915,Male,67.76,67.4
46916,Female,67.76,67.4
46917,Male,67.76,67.09
46918,Male,67.76,66.8
46919,Male,67.76,66.6
46920,Female,67.76,66.6
46921,Male,67.76,66.4
46922,Male,67.76,66.36
46923,Male,67.76,66.18
46924,Male,67.76,66
46925,Male,67.76,65.82
46926,Male,67.76,65.45
46927,Male,67.76,65.4
46928,Male,67.76,64.55
46929,Male,67.76,64
46930,Male,67.76,63.83
46931,Male,67.76,63.6
46932,Male,67.76,63.45
46933,Male,67.76,63
46934,Male,67.76,62.6
46935,Male,67.76,62.6
46936,Male,67.76,62.31
46937,Male,67.76,62.2
46938,Male,67.76,62
46939,Male,67.76,61.09
46940,Female,67.76,61
46941,Male,67.76,61
46942,Male,67.76,60.8
46943,Male,67.76,60.36
46944,Male,67.76,60
46945,Male,67.76,60
46946,Male,67.76,59.2
46947,Male,67.76,58.8
46948,Male,67.76,58.73
46949,Male,67.76,58.62
46950,Male,67.76,58.55
46951,Male,67.76,58.36
46952,Male,67.76,56.73
46953,Female,67.76,55.85
46954,Male,67.76,55.82
46955,Male,67.76,55.69
46956,Male,67.76,54.55
46957,Male,67.76,53.27
46958,Male,67.76,53.08
46959,Male,67.76,52
46960,Male,67.76,51.85
46961,Male,67.75,92.36
46962,Female,67.75,88.4
46963,Male,67.75,88.18
46964,Female,67.75,85
46965,Male,67.75,84.8
46966,Female,67.75,84.2
46967,Male,67.75,83.8
46968,Female,67.75,82.8
46969,Female,67.75,82
46970,Female,67.75,79.45
46971,Female,67.75,78.2
46972,Female,67.75,78
46973,Male,67.75,73
46974,Female,67.75,72.91
46975,Female,67.75,72.8
46976,Female,67.75,72.8
46977,Female,67.75,70.91
46978,Male,67.75,67.2
46979,Female,67.75,63.2
46980,Female,67.75,62.36
46981,Female,67.75,60
46982,Female,67.75,57.82
46983,Female,67.75,46.6
46984,Male,67.73,83
46985,Male,67.73,80.46
46986,Male,67.73,80.18
46987,Male,67.73,79.8
46988,Male,67.73,66.27
46989,Male,67.73,62
46990,Male,67.73,61.4
46991,Male,67.73,61.09
46992,Male,67.73,56
46993,Male,67.73,36.15
46994,Male,67.72,89.45
46995,Male,67.72,81.45
46996,Male,67.72,62.62
46997,Male,67.71,90.18
46998,Male,67.71,89.27
46999,Male,67.71,88.91
47000,Female,67.71,88.55
47001,Male,67.71,87.27
47002,Male,67.71,87.27
47003,Male,67.71,85.45
47004,Male,67.71,84.91
47005,Male,67.71,84.91
47006,Male,67.71,84.6
47007,Male,67.71,84.4
47008,Male,67.71,83.85
47009,Male,67.71,83.82
47010,Male,67.71,83.27
47011,Male,67.71,83.27
47012,Female,67.71,83.2
47013,Male,67.71,82
47014,Female,67.71,81.82
47015,Female,67.71,81.82
47016,Male,67.71,81.82
47017,Male,67.71,81.64
47018,Male,67.71,81.64
47019,Male,67.71,81.6
47020,Male,67.71,81.4
47021,Female,67.71,81.27
47022,Female,67.71,80.55
47023,Male,67.71,80
47024,Male,67.71,79.82
47025,Male,67.71,79.4
47026,Male,67.71,79.2
47027,Male,67.71,79.09
47028,Female,67.71,78.2
47029,Male,67.71,78.18
47030,Male,67.71,77.8
47031,Male,67.71,77.45
47032,Male,67.71,77.27
47033,Male,67.71,76.91
47034,Female,67.71,76.73
47035,Male,67.71,76.36
47036,Male,67.71,76
47037,Male,67.71,75.8
47038,Male,67.71,75.09
47039,Female,67.71,74.73
47040,Male,67.71,74.6
47041,Male,67.71,74.6
47042,Male,67.71,74.6
47043,Male,67.71,74.36
47044,Male,67.71,74.2
47045,Female,67.71,74
47046,Male,67.71,74
47047,Male,67.71,73.82
47048,Male,67.71,73.4
47049,Female,67.71,73.2
47050,Male,67.71,73
47051,Male,67.71,72.73
47052,Male,67.71,72.73
47053,Female,67.71,72.55
47054,Male,67.71,72.36
47055,Male,67.71,72
47056,Female,67.71,71.64
47057,Male,67.71,71.4
47058,Male,67.71,71.4
47059,Male,67.71,71.27
47060,Male,67.71,71.27
47061,Male,67.71,71.2
47062,Male,67.71,71.2
47063,Male,67.71,71
47064,Female,67.71,71
47065,Female,67.71,70.8
47066,Male,67.71,70.6
47067,Male,67.71,70.55
47068,Male,67.71,70.53
47069,Male,67.71,70.36
47070,Male,67.71,70.2
47071,Male,67.71,70
47072,Male,67.71,68.91
47073,Male,67.71,68.73
47074,Male,67.71,68.6
47075,Female,67.71,68.55
47076,Male,67.71,68.2
47077,Female,67.71,68.18
47078,Male,67.71,67.6
47079,Male,67.71,66
47080,Male,67.71,65.27
47081,Male,67.71,64.92
47082,Male,67.71,64.4
47083,Male,67.71,64.4
47084,Female,67.71,64
47085,Male,67.71,63.82
47086,Female,67.71,62.6
47087,Female,67.71,62.4
47088,Male,67.71,62.2
47089,Male,67.71,62.18
47090,Female,67.71,60.4
47091,Male,67.71,60
47092,Male,67.71,59.27
47093,Female,67.71,58.2
47094,Female,67.71,58.18
47095,Male,67.71,50.8
47096,Male,67.71,50.62
47097,Male,67.71,48.6
47098,Male,67.71,44.62
47099,Male,67.71,44.31
47100,Male,67.7,92.18
47101,Female,67.7,90.73
47102,Male,67.7,86.73
47103,Female,67.7,86.6
47104,Male,67.7,84.73
47105,Male,67.7,84
47106,Male,67.7,83.45
47107,Male,67.7,82.73
47108,Male,67.7,81.45
47109,Male,67.7,81.09
47110,Male,67.7,80.91
47111,Male,67.7,80
47112,Male,67.7,79.82
47113,Female,67.7,79.82
47114,Male,67.7,79.45
47115,Male,67.7,79.09
47116,Female,67.7,79
47117,Female,67.7,78.6
47118,Male,67.7,77.27
47119,Male,67.7,77.27
47120,Female,67.7,77.2
47121,Male,67.7,77.09
47122,Male,67.7,76.55
47123,Male,67.7,76
47124,Male,67.7,75.4
47125,Male,67.7,75.27
47126,Male,67.7,74.2
47127,Female,67.7,74
47128,Male,67.7,74
47129,Female,67.7,73.45
47130,Female,67.7,73.45
47131,Female,67.7,73
47132,Male,67.7,72.55
47133,Male,67.7,72.2
47134,Female,67.7,71.27
47135,Male,67.7,70.91
47136,Male,67.7,70.36
47137,Female,67.7,70.36
47138,Male,67.7,70.18
47139,Male,67.7,69.64
47140,Male,67.7,69.45
47141,Male,67.7,68.2
47142,Male,67.7,66.8
47143,Male,67.7,66.2
47144,Male,67.7,66
47145,Male,67.7,66
47146,Male,67.7,65.8
47147,Male,67.7,65.45
47148,Female,67.7,65.2
47149,Female,67.7,65.2
47150,Male,67.7,64.6
47151,Female,67.7,64.2
47152,Male,67.7,63.85
47153,Male,67.7,63.64
47154,Male,67.7,63.64
47155,Male,67.7,63.08
47156,Male,67.7,62.4
47157,Male,67.7,60.36
47158,Male,67.7,60
47159,Male,67.7,60
47160,Male,67.7,58.77
47161,Female,67.7,54.67
47162,Female,67.7,54.6
47163,Female,67.7,53.45
47164,Female,67.69,87.2
47165,Female,67.69,84.91
47166,Female,67.69,80.73
47167,Male,67.69,80.2
47168,Female,67.69,80.18
47169,Female,67.69,75.8
47170,Male,67.69,75.2
47171,Female,67.69,74
47172,Male,67.69,71.8
47173,Female,67.69,71.6
47174,Male,67.69,70.55
47175,Male,67.69,69
47176,Male,67.69,68.73
47177,Male,67.69,67.2
47178,Female,67.69,66.2
47179,Male,67.69,65.6
47180,Female,67.69,65.27
47181,Male,67.69,64.2
47182,Female,67.69,62.4
47183,Female,67.69,61.4
47184,Female,67.69,60.2
47185,Male,67.69,45.4
47186,Male,67.68,84.73
47187,Female,67.68,84.27
47188,Male,67.68,83.38
47189,Male,67.68,74.62
47190,Female,67.67,65.8
47191,Male,67.67,60.46
47192,Male,67.66,85.27
47193,Male,67.66,80.62
47194,Male,67.66,73.45
47195,Female,67.66,72.6
47196,Male,67.66,69.73
47197,Male,67.66,62
47198,Male,67.66,59.47
47199,Male,67.65,90.55
47200,Male,67.65,90.18
47201,Male,67.65,87.82
47202,Male,67.65,87.09
47203,Female,67.65,85.6
47204,Male,67.65,85
47205,Male,67.65,83.64
47206,Male,67.65,83.2
47207,Male,67.65,82.55
47208,Female,67.65,82.55
47209,Male,67.65,82.36
47210,Male,67.65,82.18
47211,Male,67.65,82
47212,Male,67.65,82
47213,Male,67.65,81.82
47214,Female,67.65,81.6
47215,Male,67.65,81.09
47216,Male,67.65,80.91
47217,Male,67.65,80.91
47218,Male,67.65,80.4
47219,Male,67.65,80.4
47220,Male,67.65,80.18
47221,Male,67.65,80.18
47222,Male,67.65,80
47223,Male,67.65,80
47224,Male,67.65,79.6
47225,Male,67.65,79.6
47226,Male,67.65,79.45
47227,Male,67.65,79.4
47228,Male,67.65,79.38
47229,Male,67.65,79
47230,Male,67.65,78.91
47231,Female,67.65,78.6
47232,Male,67.65,78.6
47233,Male,67.65,78.2
47234,Male,67.65,77.8
47235,Male,67.65,77.45
47236,Male,67.65,77.45
47237,Male,67.65,77.4
47238,Male,67.65,76.55
47239,Female,67.65,76.36
47240,Female,67.65,75.82
47241,Male,67.65,75.8
47242,Male,67.65,75.64
47243,Male,67.65,75.64
47244,Female,67.65,75.4
47245,Male,67.65,75.27
47246,Male,67.65,75
47247,Male,67.65,74.73
47248,Male,67.65,74.6
47249,Female,67.65,74.55
47250,Male,67.65,74.4
47251,Female,67.65,74.36
47252,Male,67.65,74
47253,Female,67.65,73.64
47254,Female,67.65,73.4
47255,Female,67.65,73.27
47256,Male,67.65,73.27
47257,Male,67.65,73.27
47258,Male,67.65,73.09
47259,Male,67.65,73
47260,Female,67.65,72.4
47261,Male,67.65,71.09
