ALGMN,Diploma,SSC,Gender
55470,61.76,70,Male
55471,61.76,70,Male
55472,61.76,69,Male
55473,61.76,68.6,Male
55474,61.76,67.8,Male
55475,61.76,67,Male
55476,61.76,67,Male
55477,61.76,66.36,Male
55478,61.76,66.2,Male
55479,61.76,65.8,Male
55480,61.76,65.6,Male
55481,61.76,65.6,Male
55482,61.76,65.6,Male
55483,61.76,65.2,Male
55484,61.76,64.2,Male
55486,61.76,64,Male
55487,61.76,63.8,Male
55488,61.76,63.45,Male
55489,61.76,63.2,Male
55490,61.76,62.8,Male
55491,61.76,62,Male
55492,61.76,61.64,Male
55493,61.76,61.64,Male
55494,61.76,60.55,Male
55495,61.76,60,Male
55496,61.76,58.91,Male
55497,61.76,57.09,Male
55498,61.76,56.91,Male
55499,61.76,55.8,Male
55500,61.76,55.2,Male
55501,61.76,53.6,Male
55502,61.76,51.4,Male
55503,61.76,50.6,Male
55504,61.76,49.85,Male
55505,61.76,49.4,Female
55506,61.76,47,Male
55507,61.76,45.6,Female
55508,61.75,82.4,Male
55509,61.75,77.8,Male
55510,61.75,72.2,Male
55511,61.75,69.6,Female
55512,61.75,64.55,Female
55513,61.75,63.2,Male
55514,61.75,61.09,Female
55515,61.75,53.8,Male
55516,61.75,52.2,Female
55517,61.75,47.45,Male
55518,61.74,83.4,Male
55519,61.74,70.92,Male
55520,61.74,67.45,Female
55521,61.73,73.2,Male
55522,61.73,69.71,Male
55523,61.73,64.71,Male
55524,61.72,54.4,Male
55525,61.71,85.6,Male
55526,61.71,85.09,Male
55527,61.71,83.82,Female
55528,61.71,80.8,Male
55529,61.71,79.2,Female
55530,61.71,78.73,Male
55531,61.71,77.8,Male
55532,61.71,77.4,Male
55533,61.71,76.86,Male
55534,61.71,75.82,Male
55535,61.71,75.64,Female
55536,61.71,75.45,Male
55537,61.71,75.45,Male
55538,61.71,75.2,Male
55539,61.71,74.4,Male
55540,61.71,74.36,Male
55541,61.71,74.2,Male
55542,61.71,73.8,Male
55543,61.71,73.6,Female
55544,61.71,73.2,Male
55545,61.71,72.6,Male
55546,61.71,71.82,Male
55547,61.71,71.6,Male
55548,61.71,71.45,Male
55549,61.71,71.27,Male
55550,61.71,71.08,Male
55551,61.71,70.6,Female
55552,61.71,69.82,Male
55553,61.71,69.45,Female
55554,61.71,69,Male
55555,61.71,68.91,Female
55556,61.71,68.73,Male
55557,61.71,68.73,Male
55558,61.71,68.18,Female
55559,61.71,67.8,Male
55560,61.71,66.73,Male
55561,61.71,66.4,Male
55562,61.71,66.4,Male
55563,61.71,65.4,Male
55564,61.71,65.4,Male
55565,61.71,63.64,Male
55566,61.71,62.2,Male
55567,61.71,62.2,Male
55568,61.71,62.18,Male
55569,61.71,62,Male
55570,61.71,61.09,Male
55571,61.71,60,Male
55572,61.71,56.55,Male
55573,61.71,55.8,Male
55576,61.71,51,Male
55577,61.71,46.4,Male
55578,61.71,46.15,Male
55579,61.7,87.6,Male
55580,61.7,85.64,Male
55581,61.7,84.73,Male
55582,61.7,82.55,Male
55583,61.7,80.55,Male
55584,61.7,79.64,Male
55585,61.7,79.27,Male
55586,61.7,78.6,Female
55587,61.7,77.8,Male
55588,61.7,76,Male
55589,61.7,76,Male
55590,61.7,73.27,Male
55591,61.7,72.2,Female
55592,61.7,72,Male
55593,61.7,71,Female
55594,61.7,71,Male
55595,61.7,70.91,Male
55596,61.7,70.4,Male
55597,61.7,70.2,Female
55598,61.7,68.8,Male
55599,61.7,68.6,Male
55600,61.7,68.18,Female
55601,61.7,68,Male
55602,61.7,67.82,Female
55603,61.7,67.2,Male
55604,61.7,66.18,Male
55605,61.7,65.4,Male
55606,61.7,65.2,Male
55607,61.7,64.91,Male
55608,61.7,64.4,Female
55609,61.7,63.82,Male
55611,61.7,62.46,Female
55612,61.7,62.2,Male
55613,61.7,59.38,Male
55614,61.7,58.73,Male
55615,61.7,58.6,Male
55616,61.7,57.4,Male
55617,61.7,54.36,Male
55618,61.7,53.27,Male
55621,61.7,52.2,Male
55622,61.7,45.23,Male
55623,61.69,87,Male
55624,61.69,86.73,Male
55625,61.69,81.27,Male
55626,61.69,70.18,Male
55627,61.69,69.8,Male
55628,61.69,69.6,Female
55629,61.69,64.6,Male
55630,61.69,64.55,Male
55631,61.69,63.4,Male
55632,61.69,61.08,Male
55633,61.69,44.4,Male
55634,61.68,90.55,Male
55635,61.68,86.46,Male
55636,61.67,87,Male
55637,61.67,66.46,Female
55638,61.67,66,Female
55639,61.66,74.6,Male
55640,61.65,89.4,Male
55641,61.65,87.6,Male
55642,61.65,86.4,Male
55643,61.65,86,Male
55644,61.65,85.6,Male
55645,61.65,84.6,Female
55646,61.65,84.2,Male
55647,61.65,84.18,Male
55648,61.65,82.6,Male
55649,61.65,82,Male
55650,61.65,81.64,Male
55651,61.65,81.45,Male
55652,61.65,80.2,Male
55653,61.65,78.73,Male
55654,61.65,77.2,Male
55655,61.65,76.36,Male
55656,61.65,75.82,Male
55657,61.65,75.82,Male
55658,61.65,74.8,Male
55659,61.65,74.55,Male
55660,61.65,74,Female
55661,61.65,73.82,Male
55662,61.65,73.64,Female
55663,61.65,73.45,Male
55664,61.65,72.77,Male
55666,61.65,72.6,Male
55667,61.65,72.18,Male
55668,61.65,71.8,Male
55669,61.65,71.54,Male
55670,61.65,71.45,Male
55671,61.65,71.4,Male
55672,61.65,71.27,Male
55673,61.65,70.4,Female
55674,61.65,69.8,Male
55675,61.65,69.4,Male
55676,61.65,69,Male
55677,61.65,68.6,Male
55678,61.65,67.82,Male
55679,61.65,66.8,Male
55680,61.65,66.8,Male
55681,61.65,66.36,Male
55682,61.65,65.6,Male
55683,61.65,64.8,Male
55684,61.65,64.4,Male
55685,61.65,63.82,Male
55686,61.65,63.64,Male
55687,61.65,63,Male
55688,61.65,62.4,Male
55689,61.65,62,Female
55690,61.65,61.45,Male
55691,61.65,60,Male
55692,61.65,56.18,Male
55693,61.65,52.4,Male
55694,61.64,87.45,Male
55695,61.64,85.27,Male
55696,61.64,84.55,Female
55697,61.64,83.45,Male
55698,61.64,82.73,Male
55699,61.64,82.4,Male
55700,61.64,82.18,Male
55701,61.64,81.4,Female
55702,61.64,81.09,Female
55703,61.64,78.36,Female
55704,61.64,78,Female
55705,61.64,76.73,Male
55706,61.64,75.47,Female
55707,61.64,71.33,Female
55708,61.64,70.6,Male
55711,61.64,70.4,Male
55712,61.64,70.36,Male
55713,61.64,70,Male
55714,61.64,69.09,Male
55715,61.64,68.73,Male
55716,61.64,67.4,Male
55717,61.64,67,Male
55718,61.64,66.8,Male
55719,61.64,66.27,Male
55720,61.64,65,Male
55721,61.64,64,Male
55722,61.64,62.2,Male
55723,61.64,61.64,Male
55724,61.64,60,Male
55725,61.64,59.23,Male
55726,61.64,57.6,Male
55727,61.64,53.82,Male
55728,61.64,52.8,Male
55729,61.64,52,Male
55730,61.63,91.8,Male
55731,61.63,85.09,Male
55732,61.63,82.36,Male
55733,61.63,80.73,Male
55734,61.63,73.69,Female
55735,61.63,64.4,Female
55736,61.63,64.36,Male
55737,61.63,60,Male
55738,61.62,66.36,Male
55739,61.62,65.73,Male
55740,61.61,79.82,Male
55741,61.61,78,Female
55742,61.61,58.77,Female
55743,61.61,56.8,Male
55744,61.6,88.8,Female
55745,61.6,85.09,Male
55746,61.6,82.2,Female
55747,61.6,79.2,Male
55748,61.6,68.55,Male
55749,61.6,58.55,Male
55750,61.59,86.8,Male
55751,61.59,83.64,Male
55752,61.59,82.36,Male
55753,61.59,81.45,Male
55756,61.59,80.91,Male
55757,61.59,80.6,Male
55758,61.59,80,Male
55759,61.59,79.2,Male
55760,61.59,78.6,Male
55761,61.59,78.4,Male
55762,61.59,77.45,Female
55763,61.59,76.6,Male
55764,61.59,76.4,Male
55765,61.59,75.8,Male
55766,61.59,75.8,Male
55767,61.59,75.4,Male
55768,61.59,75.2,Female
55769,61.59,71.4,Female
55770,61.59,71.2,Male
55771,61.59,70.91,Male
55772,61.59,70.6,Male
55773,61.59,70.4,Male
55774,61.59,70,Male
55775,61.59,69.8,Male
55776,61.59,68.8,Male
55777,61.59,68.36,Male
55778,61.59,66.92,Female
55779,61.59,66.6,Male
55780,61.59,66.55,Male
55781,61.59,66.4,Male
55782,61.59,66,Male
55783,61.59,66,Female
55784,61.59,64.2,Male
55785,61.59,64,Male
55786,61.59,63.8,Male
55787,61.59,63,Female
55788,61.59,62,Male
55789,61.59,61.6,Male
55790,61.59,61.6,Male
55791,61.59,60.91,Male
55792,61.59,60.73,Male
55793,61.59,60.2,Male
55794,61.59,59.2,Male
55795,61.59,58.8,Male
55796,61.59,54.77,Male
55797,61.59,53.4,Male
55798,61.59,51.27,Male
55799,61.58,89.2,Male
55801,61.58,88.18,Male
55802,61.58,87.4,Female
55803,61.58,83.2,Male
55804,61.58,83,Male
55805,61.58,82,Female
55806,61.58,81,Male
55807,61.58,80.36,Male
55808,61.58,80.18,Male
55809,61.58,80,Male
55810,61.58,79.82,Male
55811,61.58,79.82,Female
55812,61.58,79.09,Male
55813,61.58,78.91,Male
55814,61.58,78.4,Male
55815,61.58,78.2,Male
55816,61.58,77.2,Female
55817,61.58,77,Female
55818,61.58,76.55,Male
55819,61.58,76.4,Female
55820,61.58,74.91,Female
55821,61.58,74.4,Male
55822,61.58,74.4,Female
55823,61.58,73.45,Male
55824,61.58,72.91,Male
55825,61.58,72.55,Male
55826,61.58,72,Female
55827,61.58,72,Male
55828,61.58,72,Male
55829,61.58,71.8,Female
55830,61.58,71.64,Male
55831,61.58,71.6,Male
55832,61.58,71.45,Male
55833,61.58,71.27,Male
55834,61.58,71.2,Male
55835,61.58,71,Female
55836,61.58,70.2,Male
55837,61.58,69.45,Male
55838,61.58,68.6,Male
55839,61.58,68,Female
55840,61.58,67.8,Male
55841,61.58,67.09,Male
55842,61.58,66,Male
55843,61.58,64.2,Male
55844,61.58,64.18,Female
55846,61.58,63.2,Male
55847,61.58,61.2,Male
55848,61.58,60.18,Male
55849,61.58,58.86,Male
55850,61.58,58.6,Male
55851,61.58,58.46,Male
55852,61.58,56.6,Male
55853,61.58,56.6,Male
55854,61.58,52.18,Male
55855,61.58,47.09,Male
55856,61.56,87.8,Male
55857,61.56,86.73,Male
55858,61.56,82.18,Male
55859,61.56,78.73,Male
55860,61.56,74.2,Male
55861,61.56,74.2,Female
55862,61.56,65,Female
55863,61.56,61.82,Female
55864,61.56,57.54,Male
55865,61.55,87.09,Male
55866,61.55,78.8,Male
55867,61.55,73.4,Male
55868,61.55,66.8,Male
55869,61.55,61.47,Female
55870,61.54,84.91,Male
55871,61.54,78.91,Male
55872,61.54,72,Male
55873,61.53,84.6,Female
55874,61.53,83.82,Male
55875,61.53,82.73,Male
55876,61.53,81.64,Male
55877,61.53,80.6,Male
55878,61.53,80.6,Male
55879,61.53,79.4,Male
55880,61.53,79,Male
55881,61.53,77.09,Male
55882,61.53,77.09,Male
55883,61.53,76.4,Male
55884,61.53,76.18,Male
55885,61.53,76,Male
55886,61.53,75.27,Male
55887,61.53,74.18,Male
55888,61.53,74.18,Male
55889,61.53,72.8,Male
55890,61.53,72.8,Female
55891,61.53,72,Male
55892,61.53,71.64,Male
55893,61.53,70.73,Male
55894,61.53,70.2,Male
55895,61.53,69.2,Male
55896,61.53,68.77,Male
55897,61.53,68.6,Male
55898,61.53,68.2,Female
55899,61.53,67.27,Male
55900,61.53,67.23,Female
55901,61.53,67.2,Male
55902,61.53,67.09,Male
55903,61.53,66.55,Male
55904,61.53,66,Male
55905,61.53,65.67,Female
55906,61.53,64.62,Male
55907,61.53,64.6,Male
55908,61.53,64.6,Male
55909,61.53,64.4,Male
55910,61.53,63,Male
55911,61.53,61.23,Male
55912,61.53,60.91,Male
55913,61.53,60.4,Male
55914,61.53,60.18,Male
55915,61.53,60,Male
55916,61.53,60,Male
55917,61.53,58.4,Male
55918,61.53,57.09,Male
55919,61.53,57,Female
55920,61.53,56.46,Male
55921,61.53,55,Female
55922,61.53,54.6,Male
55923,61.53,53.2,Male
55924,61.53,53,Male
55925,61.53,50.4,Male
55926,61.53,49.45,Male
55927,61.53,46.36,Male
55928,61.53,45,Female
55929,61.53,43.4,Male
55930,61.52,86.55,Male
55931,61.52,84,Male
55932,61.52,81.4,Male
55933,61.52,81.2,Female
55934,61.52,81.2,Male
55935,61.52,80.92,Male
55936,61.52,78.6,Female
55937,61.52,78.55,Female
55938,61.52,78.4,Male
55939,61.52,77.8,Female
55940,61.52,76.8,Female
55941,61.52,76.8,Male
55942,61.52,73.38,Female
55943,61.52,72.15,Male
55944,61.52,71.8,Male
55945,61.52,71.45,Male
55946,61.52,71.09,Male
55947,61.52,70.91,Male
55948,61.52,70.6,Male
55949,61.52,70.4,Male
55950,61.52,70.18,Male
55951,61.52,69.69,Male
55952,61.52,69.45,Male
55953,61.52,69.27,Male
55954,61.52,68.8,Male
55955,61.52,68.6,Male
55956,61.52,67.82,Male
55957,61.52,67.45,Male
55958,61.52,66.6,Female
55959,61.52,66.55,Male
55960,61.52,65.8,Male
55961,61.52,65.08,Male
55962,61.52,65,Male
55963,61.52,65,Male
55964,61.52,64.77,Male
55965,61.52,64,Male
55966,61.52,64,Male
55967,61.52,62.2,Male
55968,61.52,62.18,Male
55969,61.52,62,Male
55970,61.52,62,Female
55971,61.52,61.67,Male
55972,61.52,61,Male
55973,61.52,60.36,Male
55974,61.52,60,Female
55975,61.52,57.38,Male
55976,61.52,54.8,Male
55977,61.52,53.4,Male
55978,61.52,52.14,Female
55979,61.52,45.87,Female
55981,61.5,84.18,Male
55982,61.5,83.6,Male
55983,61.5,80.31,Male
55984,61.5,78.2,Male
55985,61.5,77.4,Male
55986,61.5,73.09,Female
55987,61.5,71.38,Male
55988,61.5,69.4,Male
55989,61.5,67,Male
55990,61.5,61.83,Male
55991,61.49,93.45,Female
55992,61.49,80.91,Female
55993,61.49,67.6,Male
55994,61.49,67.38,Female
55995,61.49,66,Male
55996,61.49,62.92,Female
55997,61.48,80.91,Male
55998,61.48,79.09,Male
55999,61.47,89.4,Male
56000,61.47,87.6,Male
56001,61.47,84,Female
56002,61.47,84,Male
56003,61.47,82.91,Male
56004,61.47,79.4,Male
56005,61.47,79.27,Male
56006,61.47,78.8,Male
56007,61.47,77.64,Male
56008,61.47,77.6,Female
56009,61.47,77.2,Male
56010,61.47,76.91,Female
56011,61.47,76.91,Male
56012,61.47,76.55,Male
56013,61.47,76.4,Male
56014,61.47,76.2,Female
56015,61.47,75.4,Male
56016,61.47,75.38,Female
56017,61.47,75.27,Male
56018,61.47,74.8,Male
56019,61.47,74.6,Male
56020,61.47,74.55,Female
56021,61.47,74.55,Male
56022,61.47,74.2,Male
56023,61.47,73.64,Male
56024,61.47,73.45,Male
56026,61.47,73.45,Male
56027,61.47,73.27,Male
56028,61.47,73.09,Female
56029,61.47,72.91,Male
56030,61.47,72.55,Male
56031,61.47,72.2,Male
56032,61.47,72.15,Male
56033,61.47,72,Male
56034,61.47,71.82,Male
56035,61.47,71.64,Male
56036,61.47,71.2,Male
56037,61.47,70.6,Male
56038,61.47,69.82,Female
56039,61.47,69.2,Female
56040,61.47,68,Male
56041,61.47,67.27,Male
56042,61.47,66.91,Male
56043,61.47,66,Male
56044,61.47,65.64,Male
56045,61.47,65.64,Female
56046,61.47,65.27,Male
56047,61.47,65,Male
56048,61.47,64.2,Male
56049,61.47,63.45,Male
56050,61.47,63,Male
56051,61.47,62.6,Male
56052,61.47,62.4,Male
56053,61.47,62.36,Male
56054,61.47,61.4,Male
56055,61.47,60.4,Male
56056,61.47,60.2,Male
56057,61.47,58.55,Male
56058,61.47,58.33,Female
56059,61.47,57.8,Male
56060,61.47,56.15,Male
56063,61.47,56,Male
56064,61.47,55.6,Male
56065,61.47,54.91,Male
56066,61.47,54.18,Male
56067,61.47,53.6,Male
56068,61.47,51.82,Male
56069,61.46,80,Male
56071,61.46,75.09,Male
56072,61.46,71.09,Male
56073,61.46,63.38,Female
56074,61.45,85.6,Male
56075,61.45,81.6,Male
56076,61.45,80.8,Female
56077,61.45,80.73,Male
56078,61.45,80.6,Female
56079,61.45,79.45,Male
56080,61.45,77.64,Male
56081,61.45,77.6,Female
56082,61.45,76.55,Female
56083,61.45,76.4,Male
56084,61.45,76,Female
56085,61.45,74.73,Male
56086,61.45,74.2,Female
56087,61.45,73.09,Male
56088,61.45,71.27,Female
56089,61.45,69,Female
56090,61.45,68.8,Female
56091,61.45,68.2,Female
56092,61.45,68,Male
56093,61.45,67.82,Male
56094,61.45,67.69,Male
56095,61.45,66.2,Male
56096,61.45,64.36,Male
56097,61.45,64,Male
56098,61.45,63.8,Male
56099,61.45,60,Male
56100,61.45,58.6,Male
56101,61.45,57.27,Male
56102,61.45,56.8,Male
56103,61.45,55.8,Male
56104,61.45,54.2,Male
56105,61.45,53.82,Male
56106,61.45,50.15,Female
56107,61.45,47.87,Male
56108,61.44,84.4,Male
56109,61.44,78.17,Male
56110,61.44,64,Male
56111,61.44,59.27,Male
56112,61.44,57.64,Male
56113,61.43,90.8,Female
56114,61.43,74.73,Male
56116,61.43,59.27,Male
56117,61.43,56.15,Male
56118,61.42,78.73,Male
56119,61.42,77.82,Male
56120,61.42,73.4,Male
56121,61.42,69.64,Male
56122,61.41,87.4,Female
56123,61.41,87.4,Female
56124,61.41,86,Female
56125,61.41,85.6,Male
56126,61.41,84.91,Male
56127,61.41,84.6,Male
56128,61.41,81.82,Male
56129,61.41,80.91,Male
56130,61.41,80.6,Male
56131,61.41,79.82,Male
56132,61.41,79.27,Male
56133,61.41,76.91,Male
56134,61.41,76.4,Male
56135,61.41,76.4,Male
56136,61.41,76,Male
56137,61.41,75.64,Male
56138,61.41,75.6,Male
56139,61.41,75.27,Male
56140,61.41,74.6,Male
56141,61.41,74.46,Male
56142,61.41,74.36,Male
56143,61.41,73,Male
56144,61.41,72.91,Male
56145,61.41,72.8,Male
56146,61.41,72.2,Male
56147,61.41,72,Male
56148,61.41,71.2,Male
56149,61.41,69.4,Male
56150,61.41,69.4,Male
56151,61.41,69.4,Female
56152,61.41,68.91,Male
56153,61.41,68.4,Male
56154,61.41,68,Male
56155,61.41,67,Male
56156,61.41,66.77,Male
56157,61.41,65.8,Female
56158,61.41,64.6,Male
56159,61.41,64.6,Male
56161,61.41,64.4,Female
56162,61.41,64.2,Female
56163,61.41,63.33,Male
56164,61.41,62.36,Male
56165,61.41,60.92,Female
56166,61.41,60,Male
56167,61.41,58.6,Male
56168,61.41,58.6,Male
56169,61.41,58.2,Male
56170,61.41,58.18,Male
56171,61.41,57.45,Male
56172,61.41,56.36,Male
56173,61.41,54.6,Male
56174,61.39,85.8,Male
56175,61.39,84,Male
56176,61.39,81.82,Male
56177,61.39,79.09,Male
56178,61.39,78.4,Male
56179,61.39,77.82,Male
56180,61.39,76.2,Male
56181,61.39,73.45,Male
56182,61.39,73.4,Male
56183,61.39,73.4,Male
56184,61.39,73.09,Male
56185,61.39,72.91,Female
56186,61.39,72.67,Male
56187,61.39,72.4,Male
56188,61.39,72,Male
56189,61.39,71,Male
56190,61.39,70.6,Male
56191,61.39,69.2,Female
56192,61.39,68.4,Male
56193,61.39,68,Male
56194,61.39,68,Male
56195,61.39,67.6,Male
56196,61.39,67.09,Male
56197,61.39,67.09,Female
56198,61.39,66.6,Female
56199,61.39,66,Male
56200,61.39,65.82,Male
56201,61.39,65.8,Male
56202,61.39,65.4,Female
56203,61.39,65.4,Male
56204,61.39,65.09,Male
56205,61.39,65,Male
56206,61.39,64.8,Male
56207,61.39,64.55,Male
56208,61.39,60,Male
56209,61.39,60,Female
56210,61.39,59.33,Male
56211,61.39,59.09,Male
56212,61.39,59.08,Male
56213,61.39,55.45,Male
56214,61.39,52,Male
56215,61.39,50.92,Male
56216,61.39,47.82,Male
56217,61.38,81.8,Male
56218,61.38,79.08,Male
56219,61.38,77.6,Male
56220,61.38,75,Male
56221,61.38,71.82,Male
56222,61.38,71.4,Female
56223,61.38,70.36,Male
56224,61.38,66.4,Female
56225,61.37,72.57,Male
56226,61.37,67.2,Male
56227,61.37,60.55,Male
56228,61.37,55.29,Male
56229,61.37,51.64,Female
56230,61.36,73.09,Male
56231,61.35,89.45,Male
56232,61.35,83.23,Male
56233,61.35,83.2,Male
56234,61.35,83.08,Female
56235,61.35,82.18,Male
56236,61.35,82,Male
56237,61.35,81.64,Male
56238,61.35,80.8,Male
56239,61.35,80.2,Male
56240,61.35,79.82,Male
56241,61.35,79.27,Male
56242,61.35,79.2,Male
56243,61.35,79.2,Male
56244,61.35,78.8,Male
56245,61.35,78.46,Female
56246,61.35,77,Male
56247,61.35,76.55,Female
56248,61.35,75.64,Male
56249,61.35,74.4,Male
56251,61.35,74.2,Male
56252,61.35,74.2,Male
56253,61.35,72.2,Male
56254,61.35,72.18,Male
56255,61.35,71.6,Male
56256,61.35,71.4,Male
56257,61.35,71.2,Male
56258,61.35,70.4,Male
56259,61.35,69.2,Male
56260,61.35,69.09,Male
56261,61.35,69,Male
56262,61.35,68.73,Male
56263,61.35,68.73,Male
56264,61.35,68.62,Male
56265,61.35,68.55,Male
56266,61.35,68.36,Female
56267,61.35,68.2,Female
56268,61.35,68,Male
56269,61.35,67.64,Male
56270,61.35,67.47,Male
56271,61.35,66.4,Male
56272,61.35,66,Male
56273,61.35,66,Male
56274,61.35,65.2,Male
56275,61.35,63.8,Male
56276,61.35,63.45,Male
56277,61.35,63.27,Male
56278,61.35,62.4,Male
56279,61.35,61.45,Male
56280,61.35,57.09,Male
56281,61.35,56,Male
56282,61.35,54.6,Male
56283,61.35,53,Male
56284,61.35,50.91,Male
56285,61.35,48.18,Male
56286,61.33,85.6,Male
56287,61.33,85.27,Male
56288,61.33,84.2,Male
56289,61.33,83.82,Male
56290,61.33,82.91,Male
56291,61.33,80.55,Male
56292,61.33,80.18,Male
56296,61.33,79.64,Male
56297,61.33,78.55,Female
56298,61.33,78.4,Male
56299,61.33,77.82,Male
56300,61.33,75.82,Male
56301,61.33,75.2,Male
56302,61.33,75,Male
56303,61.33,74.92,Male
56304,61.33,74.91,Male
56305,61.33,74.62,Male
56306,61.33,74.55,Male
56307,61.33,74.18,Male
56308,61.33,73.4,Male
56309,61.33,72.6,Female
56310,61.33,72.46,Female
56311,61.33,72.18,Female
56312,61.33,72.18,Male
56313,61.33,71.4,Male
56314,61.33,70,Male
56315,61.33,69.8,Male
56316,61.33,69.09,Male
56317,61.33,68.8,Male
56318,61.33,68,Male
56319,61.33,67.8,Male
56320,61.33,66.36,Female
56321,61.33,65.27,Male
56322,61.33,65.2,Male
56323,61.33,64.73,Male
56324,61.33,64.2,Male
56325,61.33,64.2,Female
56326,61.33,63.6,Male
56327,61.33,60.91,Male
56328,61.33,59.2,Male
56329,61.33,57.45,Male
56330,61.33,53.54,Male
56331,61.33,53.33,Male
56332,61.33,51.8,Male
56333,61.33,51.8,Male
56334,61.33,50.4,Male
56335,61.33,47.4,Male
56336,61.31,84,Male
56337,61.31,83.6,Male
56338,61.31,76,Male
56339,61.31,72.6,Male
56341,61.31,70.92,Male
56342,61.31,70.73,Male
56343,61.31,66.91,Male
56344,61.31,65.09,Male
56345,61.31,62.93,Male
56346,61.3,86.4,Female
56347,61.3,78,Female
56348,61.3,63.38,Female
56349,61.3,50,Male
56350,61.29,90,Male
56351,61.29,82.4,Male
56352,61.29,81.82,Female
56353,61.29,81.6,Male
56354,61.29,80,Male
56355,61.29,78.4,Male
56356,61.29,78.2,Male
56357,61.29,75.6,Male
56358,61.29,75.45,Male
56359,61.29,75.2,Male
56360,61.29,74.18,Male
56361,61.29,74,Female
56362,61.29,74,Male
56363,61.29,73.4,Male
56364,61.29,73.23,Male
56365,61.29,73.2,Male
56366,61.29,71.64,Female
56367,61.29,71.64,Male
56368,61.29,71.4,Male
56369,61.29,69.45,Male
56370,61.29,69.2,Male
56371,61.29,68.91,Male
56372,61.29,68.8,Male
56373,61.29,68.55,Male
56374,61.29,68.36,Female
56375,61.29,67.27,Female
56376,61.29,66.6,Male
56377,61.29,66.55,Male
56378,61.29,66.4,Male
56379,61.29,66.4,Male
56380,61.29,65.45,Male
56381,61.29,65.09,Male
56382,61.29,63.64,Male
56383,61.29,62.4,Male
56384,61.29,61.8,Female
56386,61.29,61.64,Male
56387,61.29,61.6,Male
56388,61.29,61,Male
56389,61.29,60.6,Male
56390,61.29,60.2,Male
56391,61.29,59.8,Male
56392,61.29,59.08,Male
56393,61.29,56.6,Male
56394,61.29,55.8,Female
56395,61.29,52.36,Male
56396,61.29,52.18,Male
56397,61.27,89.8,Male
56398,61.27,83,Male
56399,61.27,82.55,Male
56400,61.27,81.82,Male
56401,61.27,80.55,Male
56402,61.27,77.45,Male
56403,61.27,77,Male
56404,61.27,76.36,Male
56405,61.27,76,Female
56406,61.27,75.09,Male
56407,61.27,74,Male
56408,61.27,72.73,Male
56409,61.27,72,Male
56410,61.27,70.91,Male
56411,61.27,69.6,Female
56412,61.27,69.27,Male
56413,61.27,69.09,Male
56414,61.27,69.09,Male
56415,61.27,68.91,Male
56416,61.27,68.6,Male
56417,61.27,68.36,Male
56418,61.27,67,Female
56419,61.27,66.91,Male
56420,61.27,66.4,Male
56421,61.27,66,Male
56422,61.27,65.27,Female
56423,61.27,62.6,Male
56424,61.27,60.91,Male
56425,61.27,60.6,Male
56426,61.27,60.6,Male
56427,61.27,60.18,Male
56428,61.27,58.73,Male
56429,61.27,57.45,Male
56431,61.27,56.6,Male
56432,61.27,55.8,Male
56433,61.27,55.8,Male
56434,61.27,54.4,Male
56435,61.27,53.6,Male
56436,61.27,53.4,Male
56437,61.27,52,Male
56438,61.27,48.2,Male
56439,61.26,70.55,Male
56440,61.26,68.31,Male
56441,61.25,90.18,Male
56442,61.25,89.8,Male
56443,61.25,89.64,Male
56444,61.25,82.31,Male
56445,61.25,79.8,Female
56446,61.25,74.8,Male
56447,61.25,74.36,Female
56448,61.25,72,Female
56449,61.25,69.09,Male
56450,61.25,68.77,Male
56451,61.25,67.82,Female
56452,61.25,67.27,Female
56453,61.25,67.2,Male
56454,61.25,52.2,Female
56455,61.25,49,Male
56456,61.24,85.2,Male
56457,61.24,84,Male
56458,61.24,84,Male
56459,61.24,81.4,Male
56460,61.24,80.55,Male
56461,61.24,79.64,Male
56462,61.24,79.4,Male
56463,61.24,78,Male
56464,61.24,77.38,Male
56465,61.24,76.4,Male
56466,61.24,76,Male
56467,61.24,76,Male
56469,61.24,74.8,Male
56470,61.24,73.64,Female
56471,61.24,73.64,Male
56472,61.24,73.4,Male
56473,61.24,72.91,Male
56474,61.24,72.73,Female
56476,61.24,72.4,Male
56477,61.24,71.85,Male
56478,61.24,71.6,Male
56479,61.24,71.6,Male
56480,61.24,70.8,Male
56481,61.24,70.73,Male
